,CODIGO_AGENCIA,ID_RUTA,ID_CLIENTE,DESCRIPCION_CLIENTE,ID_RFC_CLIENTE,NOMBRE_TIENDA,ESTADO,CIUDAD,CODIGO_POSTAL,COLONIA,CALLE,NUMERO_EXTERIOR,NUMERO_INTERIOR,FORMA_PAGO,DIAS_CREDITO,ID_LETRA_FACTURACION,ID_TIPO_FISCAL,DIRECCION_FISCAL,POBLACION,CODIGO_CADENA,ID_TIPO_VENTA,CLIENTE_CREDITO,TOPE_DEVOLUCION,TIPO_FACT,TIPO_CLIENTE,REGISTRAR_FOLIO,APLICA_DC,NUMERO_TIENDA,CALLE_CRUZA,IMP_PESITO,VISITAS,ID_TIPO_DOCUMENTO,COMISION_PESITO,MONEDERO,DOCTODIGITAL,CREDITO_PESITO,IMP_PESITO_CLIENTE,TASA_COMISION,QUINCENAL,FACT_DIGITAL,PREIMPRESA,IMP_SE_CLIENTE,LONG_FOLIO_NV,LONG_FOLIO_NC,LEYENDA_CLIENTE_NV,LEYENDA_CLIENTE_NC,PRINT_STAMP
220,39659,340,1896260,4157 SC PERIFERICO CUAUTITLAN,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",MEXICO,CUAUTITLAN IZCALLI,54730,COMPLEJO INDUSTRIAL CUAMATLA,CARRETERA MEXICO QUERETARO,K36.5,500,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUTITLAN IZCALLI,4,29,1,2.09999990463257,2,0,1,0,4157,AVENIDA EJERCITO MEXICANO y AVENIDA HENRY FORD,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
221,12688,349,4349814,1580 SC EL ROSARIO,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",CIUDAD DE MEXICO,AZCAPOTZALCO,2430,PRESIDENTE MADERO,AVENIDA DEL ROSARIO,1125,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,AZCAPOTZALCO,4,29,1,2.09999990463257,2,0,1,0,1580,PRESIDENTE MADERO y AVENIDA DEL ROSARIO,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
222,20139,349,4349814,1580 SC EL ROSARIO,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",CIUDAD DE MEXICO,AZCAPOTZALCO,2430,PRESIDENTE MADERO,AVENIDA DEL ROSARIO,1125,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,AZCAPOTZALCO,4,29,1,2.5,1,0,1,0,1580,PRESIDENTE MADERO y AVENIDA DEL ROSARIO,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
223,39659,349,4349814,1580 SC EL ROSARIO,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",CIUDAD DE MEXICO,AZCAPOTZALCO,2430,PRESIDENTE MADERO,AVENIDA DEL ROSARIO,1125,1,1,30,EGFJ,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,AZCAPOTZALCO,4,29,1,2.09999990463257,2,0,1,0,1580,PRESIDENTE MADERO y AVENIDA DEL ROSARIO,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
224,39659,351,4349403,161 CHEDRAUI BELLAVISTA,TCH850701RM1,"TIENDAS CHEDRAUI, S.A. DE C.V.",MEXICO,ATIZAPAN,52500,SANTA CRUZ ATIZAPAN,BOULEVARD BELLAVISTA,22,1,1,45,A000,4,AV CONSTITUYENTES 1150 LOMAS ALTAS MIGUEL HIDALGO CIUDAD DE MEXICO MEXICO 11950,ATIZAPAN,17,25,1,2.09999990463257,2,0,1,0,161,PRADO GRANDE y VALLE ALTO,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,1
225,12688,356,1685261,252 HIPER SORIANA POLANCO,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",CIUDAD DE MEXICO,MIGUEL HIDALGO,11520,GRANADA,AVENIDA EJERCITO NACIONAL,769,1,1,45,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,MIGUEL HIDALGO,19,41,1,200,2,0,1,0,252,AVENIDA MOLIERE y EJERCITO NACIONAL,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
226,20139,356,1685261,252 HIPER SORIANA MIYANA POLANCO,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",CIUDAD DE MEXICO,MIGUEL HIDALGO,11520,GRANADA,AVENIDA EJERCITO NACIONAL,769,1,1,31,EEFG,4,ALEJANDRO DE RODAS 3102-A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,MIGUEL HIDALGO,19,41,1,2.5,1,0,1,0,252,AVENIDA MOLIERE y LAGO VICTORIA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
227,39659,356,1685261,252 HIPER SORIANA POLANCO,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",CIUDAD DE MEXICO,MIGUEL HIDALGO,11520,GRANADA,AVENIDA EJERCITO NACIONAL,769,1,1,45,EGFJ,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,MIGUEL HIDALGO,19,41,1,200,2,0,1,0,252,AVENIDA MOLIERE y EJERCITO NACIONAL,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
228,12688,357,5267565,683 HIPER SORIANA VIA VALLEJO,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",CIUDAD DE MEXICO,AZCAPOTZALCO,2340,SANTA CRUZ DE LAS SALINAS,CALZADA VALLEJO,1090,1,1,45,A000,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,AZCAPOTZALCO,19,41,1,5,2,0,1,0,683,PONIENTE 122 y PONIENTE 128,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,0
229,20139,357,5267565,683 HIPER SORIANA VIA VALLEJO,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",CIUDAD DE MEXICO,AZCAPOTZALCO,2340,SANTA CRUZ DE LAS SALINAS,CALZADA VALLEJO,1090,1,1,31,A000,4,ALEJANDRO DE RODAS 3102-A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,AZCAPOTZALCO,19,41,1,2.5,1,0,1,0,683,PONIENTE 122 y PONIENTE 128,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
230,39659,357,5267565,683 HIPER SORIANA VIA VALLEJO,TSO991022PB6,"TIENDAS SORIANA, S.A. DE C.V.",CIUDAD DE MEXICO,AZCAPOTZALCO,2340,SANTA CRUZ DE LAS SALINAS,CALZADA VALLEJO,1090,1,1,45,A000,4,ALEJANDRO DE RODAS 3102 -A COL. LAS CUMBRES 8VO SEC MONTERREY NUEVO LEON MEXICO 64610,AZCAPOTZALCO,19,41,1,5,2,0,1,0,683,PONIENTE 122 y PONIENTE 128,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,0
231,12688,359,17123,230 CITY FRESKO COLIMA,CCF121101KQ4,COMERCIAL CITY FRESKO S DE RL DE CV,CIUDAD DE MEXICO,CUAUHTEMOC,6760,ROMA SUR,COLIMA,115,TRD,1,45,EGFJ,4,AVENIDA INSURGENTES SUR 1517 MODULO 2 SAN JOSE INSURGENTES BENITO JUAREZ CIUDAD DE MEXICO 03900,CUAUHTEMOC,1264,51,1,2,2,0,1,0,230,MERIDA y COLIMA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
232,20139,359,17123,230 CITY FRESKO COLIMA,CCF121101KQ4,COMERCIAL CITY FRESKO S DE RL DE CV,CIUDAD DE MEXICO,CUAUHTEMOC,6760,ROMA SUR,COLIMA,115,TRD,1,21,EEFG,4,AVENIDA INSURGENTES SUR 1517 MODULO 2 SAN JOSE INSURGENTES BENITO JUAREZ CIUDAD DE MEXICO 03900,CUAUHTEMOC,1264,51,1,2.5,1,0,1,0,230,MERIDA y COLIMA,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
233,39659,359,17123,230 CITY FRESKO COLIMA,CCF121101KQ4,COMERCIAL CITY FRESKO S DE RL DE CV,CIUDAD DE MEXICO,CUAUHTEMOC,6760,ROMA SUR,COLIMA,115,TRD,1,45,EGFJ,4,AVENIDA INSURGENTES SUR 1517 MODULO 2 SAN JOSE INSURGENTES BENITO JUAREZ CIUDAD DE MEXICO 03900,CUAUHTEMOC,1264,51,1,2,2,0,1,0,230,MERIDA y COLIMA,0,0,FC,2,0,0,0,1,16,0,1,1,0,6,6,No. de Folio:,No. de Folio:,1
234,12688,366,5662174,180 CHEDRAUI MARIO COLIN,TCH850701RM1,"TIENDAS CHEDRAUI, S.A. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54040,VALLE DE LOS PINOS 1RA SECCION,BOULEVARD MANUEL AVILA CAMACHO,2610,1,1,45,A000,4,AV CONSTITUYENTES 1150 LOMAS ALTAS MIGUEL HIDALGO CIUDAD DE MEXICO MEXICO 11950,TLALNEPANTLA DE BAZ,17,25,1,2.09999990463257,2,0,1,0,180,DE LOS MAESTROS y MARIO COLIN,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,0
235,20139,366,5662174,180 CHEDRAUI MARIO COLIN,TCH850701RM1,"TIENDAS CHEDRAUI, S.A. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54040,VALLE DE LOS PINOS 1RA SECCION,BOULEVARD MANUEL AVILA CAMACHO,2610,1,1,30,A000,4,AV CONSTITUYENTES 1150 LOMAS ALTAS MIGUEL HIDALGO CIUDAD DE MEXICO MEXICO 11950,TLALNEPANTLA DE BAZ,17,25,1,2.5,1,0,1,0,180,DE LOS MAESTROS y MARIO COLIN,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,0
236,39659,366,5662174,180 CHEDRAUI MARIO COLIN,TCH850701RM1,"TIENDAS CHEDRAUI, S.A. DE C.V.",MEXICO,TLALNEPANTLA DE BAZ,54040,VALLE DE LOS PINOS 1RA SECCION,BOULEVARD MANUEL AVILA CAMACHO,2610,1,1,45,A000,4,AV CONSTITUYENTES 1150 LOMAS ALTAS MIGUEL HIDALGO CIUDAD DE MEXICO MEXICO 11950,TLALNEPANTLA DE BAZ,17,25,1,2.09999990463257,2,0,1,0,180,DE LOS MAESTROS y MARIO COLIN,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,0
237,12688,371,2393034,2767 BA DOCTORES,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",CIUDAD DE MEXICO,CUAUHTEMOC,6780,BUENOS AIRES,EJE CENTRAL LAZARO CARDENAS,300,1,1,30,A000,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUHTEMOC,363,29,1,2.5,2,0,1,0,2767,EJE CENTRAL y EJE 3 SUR,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,No de Folio:,No de Folio:,0
238,20139,371,2393034,2767 BA DOCTORES,NWM9709244W4,"NUEVA WAL MART DE MEXICO, S. DE R.L. DE C.V.",CIUDAD DE MEXICO,CUAUHTEMOC,6780,BUENOS AIRES,EJE CENTRAL LAZARO CARDENAS,311,1,1,23,EEFG,4,AV. NEXTENGO 78 SANTA CRUZ ACAYUCAN DEL AZCAPOTZALCO MEXICO CIUDAD DE MEXICO C.P. 02770,CUAUHTEMOC,363,29,1,2.5,1,0,1,0,2767,EJE CENTRAL y EJE 3 SUR,0,0,FC,2,0,0,0,1,16,0,1,1,0,10,10,Nota de Venta,Credito digital,1
